name,provincia,alt,desnivel,dist,pendiente,coef,la_ini,lo_ini,la_fin,lo_fin
 Tossal de Mirabó por Benigembla,Alicante,487 m ,169 m ,"1,9 Km ","8,89 % ",46  , 38.753849 , -0.112009 , 38.747959 , -0.112953 
 Tossal del Grau por Alfàs del Pi,Alicante,606 m ,571 m ,"9,8 Km ","5,83 % ",120  ," 38,581084 "," -0,03984 "," 38,603088 "," -0,175009 "
 Tossal del Moro (Ràfol de Almunia) por Ràfol de Almunia,Alicante,175 m ,93 m ,"2,7 Km ","3,44 % ",13  , 38.82239 , -0.046864 , 38.840577 , -0.062227 
 Tossal del Moro (Ràfol de Almunia) por CV-700,Alicante,175 m ,166 m ,"2,7 Km ","6,15 % ",30  , 38.849468 , -0.070252 , 38.840577 , -0.062227 
 Tossal del Portet por Pto. Moraira,Alicante,167 m ,162 m ,"1,8 Km ",9 % ,50  , 38.687285 , 0.144067 , 38.696497 , 0.15089 
 Tossal del Rei por Balones,Alicante,920 m ,270 m ,"4,8 Km ","5,63 % ",56  , 38.745214 , -0.300364 , 38.757731 , -0.294614 
 Tossal del Rei por Benimassot,Alicante,920 m ,247 m ,5 Km ,"4,94 % ",39  , 38.750502 , -0.281439 , 38.757731 , -0.294614 
 Tossal dels Diners por Parcent,Alicante,928 m ,656 m ,10 Km ,"6,55 % ",151  , 38.74508 , -0.067763 , 38.72332 , -0.085144 
 Tossal dels Diners por Bolulla,Alicante,928 m ,728 m ,"17,5 Km ","4,16 % ",186  , 38.674421 , -0.109735 , 38.72322 , -0.080981 
 Tossal dels Diners por Buscarró,Alicante,928 m ,546 m ,"8,7 Km ","6,28 % ",139  , 38.69998 , -0.082097 , 38.723186 , -0.080938 
 Tossal Gros por Jávea,Alicante,288 m ,265 m ,"5,1 Km ","5,2 % ",56  , 38.776938 , 0.150805 , 38.74759 , 0.119004 
 Tossal Gros (Panorama I) por Oliva,Valencia,288 m ,268 m ,3 Km ,"8,93 % ",78  , 38.920555 , -0.135055 , 38.911806 , -0.143294 
 Tossal Gros (Panorama I) por Font d'En Carrós,Valencia,288 m ,258 m ,"3,1 Km ","8,32 % ",68  , 38.920622 , -0.147929 , 38.911806 , -0.143294 
 Tossal Gros (Panorama I) por S. Antonio,Valencia,288 m ,268 m ,"3,4 Km ","7,88 % ",82  , 38.911105 , -0.124111 , 38.911806 , -0.143294 
 Tossal Negre por Sellent,Valencia,185 m ,117 m ,"2,7 Km ","4,33 % ",19  , 39.030419 , -0.588241 , 39.013615 , -0.586138 
 Tossal Negre (Benicadell) por Gaianes,Alicante,651 m ,326 m ,"5,5 Km ","5,93 % ",72  , 38.795002 , -0.402632 , 38.826603 , -0.408554 
 Tossal Redó (Vilar de Canes) por CV-166 (Mas Joanet),Castellón,636 m ,128 m ,"2,9 Km ","4,41 % ",17  , 40.346381 , -0.033388 , 40.35338 , -0.051112 
 Tossalet de la Dona (Benimarfull) por Benialfaquí,Alicante,578 m ,152 m ,"4,9 Km ","3,1 % ",26  , 38.776034 , -0.338473 , 38.793396 , -0.325084 
 Tossalet de la Dona (Llombar) por Embalse Beniarrés,Alicante,578 m ,248 m ,4 Km ,"6,2 % ",70  , 38.809517 , -0.352378 , 38.793229 , -0.325127 
 Tossalet de la Dona (Llombar) por Benimarfull,Alicante,578 m ,231 m ,"6,9 Km ","3,35 % ",34  , 38.786974 , -0.374308 , 38.793396 , -0.325084 
 Tossalet de la Dona (Llombar) por Emb. Beniarrés-Planes,Alicante,578 m ,248 m ,"6,7 Km ","3,7 % ",70  , 38.808212 , -0.351691 , 38.793229 , -0.325127 
 Tossalet de les Heures por Sagra,Alicante,375 m ,254 m ,"4,7 Km ","5,4 % ",50  , 38.792527 , -0.069866 , 38.764859 , -0.055919 
 Tossalet de les Heures por Benidoleig,Alicante,375 m ,257 m ,5 Km ,"5,14 % ",49  , 38.791557 , -0.040512 , 38.764859 , -0.055919 
 Tossalet de les Heures por Parcent,Alicante,375 m ,137 m ,"2,1 Km ","6,52 % ",35  , 38.755422 , -0.061755 , 38.764457 , -0.05549 
" Tossalet, Collado del por CV-50",Valencia,207 m ,167 m ,3 Km ,"5,57 % ",44  , 39.066248 , -0.303969 , 39.084072 , -0.317273 
" Tostadero, Refugio del por Castresana",Bizkaia,300 m ,273 m ,"2,75 Km ","9,93 % ",105  , 43.255674 , -2.973894 ,  ,  
 Tous por Tous,Valencia,306 m ,266 m ,"7,8 Km ","3,41 % ",38  , 39.123435 , -0.549402 , 39.140379 , -0.624375 
 Tous por Antella,Valencia,306 m ,240 m ,5 Km ,"4,8 % ",36  , 39.121504 , -0.645146 , 39.140379 , -0.624375 
 Trabakua por P.I. Goitondo,Bizkaia,409 m ,189 m ,"2,9 Km ","6,52 % ",43  , 43.193648 , -2.522156 , 43.197543 , -2.552304 
 Trabakua por Markina,Bizkaia,436 m ,316 m ,"7,2 Km ","4,39 % ",61  , 43.252908 , -2.526791 , 43.197543 , -2.552304 
 Trabakua por Berriz,Bizkaia,436 m ,306 m ,"6,4 Km ","4,78 % ",54  , 43.166195 , -2.603728 , 43.197543 , -2.552304 
 Trabakua por Ermua - Mallabia,Bizkaia,436 m ,266 m ,"5,59 Km ","4,75 % ",46  , 43.186451 , -2.504658 , 43.197543 , -2.552304 
" Trapa, A por Pontedeume",La Coruña,321 m ,321 m ,"5,57 Km ","5,8 % ",44  , 43.404184 , -8.161819 , 43.418369 , -8.123066 
" Trapa, Alto da por As Nogais",Lugo,997 m ,487 m ,"4,5 Km ","10,82 % ",177  , 42.80577 , -7.111294 , 42.803403 , -7.142469 
" Traviesa, Collado de por Norte",Jaén,1386 m ,394 m ,"8,59 Km ","4,6 % ",86  , 38.102222 , -2.879798 , 38.076889 , -2.922671 
" Trefacio, Alto de por Trefacio de Sanabria",Zamora,1036 m ,63 m ,"1,15 Km ","5,48 % ",10  , 42.121309  , -6.652375 , 42.116243 , -6.659775 
 Tremedal por Becedas,Ávila,1637 m ,547 m ,11 Km ,"5,76 % ",95  , 40.402908 , -5.635643 , 40.364335 , -5.617361 
" Tremedal, El por Tremedal",Ávila,1637 m ,597 m ,11 Km ,"5,42 % ",106  , 40.344068 , -5.556514 , 40.364335 , -5.617361 
" Tremedal, Nuestra Señora del por Orihuela del Tremedal",Teruel,1758 m ,340 m ,"4,9 Km ","6,94 % ",70  ,  ,  ,  ,  
 Tremuzo por O Freixo,La Coruña,515 m ,511 m ,"6,4 Km ","8,05 % ",152  , 42.803062 , -8.944037 , 42.828664 , -8.952958 
" Trencalls, Els por Náquera",Valencia,332 m ,152 m ,"3,1 Km ",5 % ,31  , 39.645816 , -0.429754 , 39.659661 , -0.43323 
" Tres Barrancos, Los por Sagunto",Valencia,180 m ,114 m ,2 Km ,"5,7 % ",18  , 39.693715 , -0.282941 , 39.707649 , -0.281568 
 Tres Estrellas por Río Nano,Melilla,135 m ,106 m ,"1,8 Km ","5,89 % ",18  , 35.300351 , -2.967321 , 35.31426 , -2.96078 
 Tres Estrellas por Melilla (Asamblea),Melilla,135 m ,130 m ,4 Km ,"3,25 % ",17  , 35.29104 , -2.93679 , 35.31426 , -2.96078 
 Tres Estrellas por Espaldón,Melilla,135 m ,127 m ,"2,4 Km ","5,29 % ",31  , 35.315468 , -2.945308 , 35.31426 , -2.96078 
" Tres Juanes, Ermita de los por Rotonda de Atarfe",Granada,858 m ,222 m ,"1,7 Km ","13,06 % ",102  , 37.248856 , -3.67188 , 37.244051 , -3.685205 
" Tres Pilares, Los por Hornachuelos",Córdoba,515 m ,427 m ,"16,84 Km ","2,5 % ",67  ,  ,  ,  ,  
" Tresiero, Collado por Vega de Cien",Asturias,455 m ,261 m ,"5,2 Km ","5,01 % ",124  , 43.245265 , -5.106325 , 43.259518 , -5.137138 
" Tresiero, Collado por Vega de Sebarga",Asturias,455 m ,296 m ,"5,5 Km ","5,38 % ",50  , 43.273268 , -5.16572 , 43.259518 , -5.137138 
 Trevélez por Órgiva,Granada,1535 m ,1213 m ,"35,9 Km ","3,38 % ",223  , 36.883486 , -3.414688 , 36.999715 , -3.265171 
 Trevijano por Ribafrecha,La Rioja,1006 m ,217 m ,3 Km ,"7,23 % ",46  , 42.305975 , -2.42034 , 42.300968 , -2.428172 
 Trigaza por Valmala,Burgos,1661 m ,674 m ,"10,2 Km ","6,61 % ",146  , 42.271434 , -3.256845 , 42.306039 , -3.252511 
 Tudons por Alcoleja-cº rural,Alicante,1027 m ,522 m ,"12,6 Km ","4,14 % ",101  , 38.699913 , -0.39259 , 38.650059 , -0.324826 
 Tudons por Gorga-Benasau,Alicante,1027 m ,537 m ,"13,2 Km ","4,07 % ",114  , 38.716088 , -0.351477 , 38.650092 , -0.324912 
 Tudons por Gorga-Benasau-Cº rural,Alicante,1027 m ,537 m ,"12,6 Km ","4,26 % ",118  , 38.650092 , -0.324912 , 38.650092 , -0.324912 
 Tudons por Sella,Alicante,1027 m ,759 m ,"15,8 Km ","4,8 % ",124  , 38.580144 , -0.266719 , 38.650126 , -0.324912 
 Tudons por Benilloba,Alicante,1027 m ,522 m ,"13,4 Km ","3,9 % ",97  , 38.699913 , -0.39259 , 38.650059 , -0.324826 
 Tudons por Penáguila (río),Alicante,1027 m ,472 m ,"9,6 Km ","4,92 % ",87  , 38.686213 , -0.36757 , 38.650059 , -0.324826 
 Tudons por Relleu,Alicante,1027 m ,577 m ,"14,4 Km ",4 % ,105  , 38.589403 , -0.306458 , 38.650059 , -0.324826 
 Tuéjar por Chelva,Valencia,631 m ,157 m ,4 Km ,"3,92 % ",22  , 39.751413 , -1.000829 , 39.771042 , -1.032243 
 Túnel de Vielha por Bono,Huesca,1609 m ,549 m ,"12,2 Km ","4,5 % ",96  ,  ,  ,  ,  
 Turó de l´Home por Sant Celoni,Barcelona,1652 m ,1497 m ,"25,6 Km ","5,85 % ",299  , 41.690208 , 2.488679 , 41.774609 , 2.437036 
 Turrón Duro por Callosa-Guadalest,Alicante,678 m ,448 m ,"9,3 Km ","4,82 % ",68  ," 38,663732 "," -0,161061 "," 38,660381 ", -0.198612 
 Turrón Duro por Presa Guadalest,Alicante,678 m ,308 m ,6 Km ,"5,13 % ",48  ," 38,678408 "," -0,192518 "," 38,660381 "," -0,198526 "
 Turrón Duro por Ginés-CV-755,Alicante,678 m ,448 m ,"7,6 Km ","5,89 % ",90  , 38.661822 , -0.157928 , 38.660347 , -0.198612 
 Turrón Duro por Callosa-Polop,Alicante,678 m ,546 m ,"10,4 Km ","5,25 % ",130  , 38.63521 , -0.119219 , 38.660414 , -0.198612 
 Turrón Duro por Ginés-Río Guadalest,Alicante,678 m ,448 m ,"6,1 Km ","7,34 % ",122  , 38.661822 , -0.157928 , 38.660414 , -0.198612 
 Turrón Duro (Benimantell) por Polop,Alicante,677 m ,576 m ,"10,34 Km ","5,57 % ",142  , 38.635243 , -0.119176 , 38.658169 , -0.194235 
 Txibiarte por Amurrio,Álava,680 m ,457 m ,"7,4 Km ","6,18 % ",133  , 43.047565 , -2.991779 , 43.006546 , -2.950237 
 Ubal por Kontxa-Presa,Bizkaia,649 m ,483 m ,"7,1 Km ","6,8 % ",98  , 43.224286 , -3.360615 , 43.214341 , -3.405933 
 Ubal por Kontxa-Soscaño,Bizkaia,634 m ,470 m ,7 Km ,"6,71 % ",92  , 43.224286 , -3.360615 , 43.217531 , -3.41104 
 Ubal por Lanestosa,Bizkaia,634 m ,354 m ,"4,75 Km ","7,45 % ",78  , 43.219595 , -3.438334 , 43.217531 , -3.41104 
" Ubiarco, Alto del por por Ubiarco",Cantabria,215 m ,165 m ,4 Km ,"4,3 % ",26  , 43.419346 , -4.095476 , 43.403498 , -4.109015 
 Udala por Arrasate/Mondragón,Gipuzkoa,496 m ,288 m ,"3,8 Km ","7,58 % ",74  , 43.063224 , -2.496182 , 43.077878 , -2.513003 
 Udana por Oñati,Gipuzkoa,514 m ,256 m ,7 Km ,"3,69 % ",36  , 43.031672 , -2.408041 , 43.015969 , -2.357867 
 Uitzi por Lekumberri,Navarra,802 m ,225 m ,6 Km ,"3,75 % ",36  , 43.012673 , -1.902802 , 43.050866 , -1.915677 
 Uitzi por Leitza,Navarra,802 m ,327 m ,"5,59 Km ","5,84 % ",60  , 43.08011 , -1.915419 , 43.050866 , -1.915677 
 Ultzurrun por Anotz,Navarra,851 m ,438 m ,"8,7 Km ","5,02 % ",72  , 42.862983 , -1.824424 , 42.835485 , -1.864464 
" Umán, Collado de por Buñol",Valencia,812 m ,504 m ,"18,5 Km ","2,72 % ",112  , 39.409904 , -0.786037 , 39.413585 , -0.924869 
" Umán, Collado de por Alborache",Valencia,812 m ,552 m ,"22,3 Km ","2,48 % ",105  , 39.392826 , -0.765224 , 39.413585 , -0.924869 
 Umbrías por La Nava del Barco,Ávila,1362 m ,295 m ,"7,5 Km ","3,93 % ",44  , 40.307237 , -5.512478 , 40.303931 , -5.561509 
 Umbrías por Umbrías,Ávila,1362 m ,287 m ,5 Km ,"5,73 % ",47  , 40.318447 , -5.581294 , 40.303931 , -5.561509 
" Umbrías, Las (Cruz del Collado) por Alcublas",Valencia,1003 m ,173 m ,"5,3 Km ","3,3 % ",26  , 39.798085 , -0.702438 , 39.847986 , -0.705013 
 Unbe por Asua,Bizkaia,232 m ,217 m ,"5,45 Km ","3,98 % ",32  , 43.303445 , -2.946568 , 43.339162 , -2.927384 
 Unbe por Laukiz,Bizkaia,232 m ,169 m ,"2,6 Km ","6,5 % ",32  , 43.352177 , -2.907665 , 43.339162 , -2.927384 
 Unbe por Plentzia,Bizkaia,232 m ,212 m ,"9,89 Km ","2,14 % ",32  , 43.371802 , -2.947211 , 43.339162 , -2.927384 
" Unbe, Virgen de por Asua y Martiartu",Bizkaia,210 m ,197 m ,"7,3 Km ","2,7 % ",75  ,  ,  ,  ,  
" Unbe, Virgen de por Virgen de Unbe",Bizkaia,210 m ,93 m ,"1,14 Km ","8,09 % ",26  ,  ,  ,  ,  
 Unda por Ibarruri,Bizkaia,372 m ,226 m ,"2,79 Km ","8,06 % ",76  , 43.240724 , -2.676533 , 43.234229 , -2.658885 
 Undues Pintano por Undues Pintano,Zaragoza,907 m ,233 m ,7 Km ,"3,33 % ",36  , 42.537436 , -1.044072 , -1.044072 , -1.101036 
 Untzilla por Gesalibar-Aramaio,Álava,475 m ,204 m ,"2,4 Km ","8,5 % ",56  , 43.058145 , -2.540154 , 43.042139 , -2.537954 
 Untzilla por Aretxabaleta,Álava,475 m ,244 m ,"3,8 Km ","6,42 % ",58  , 43.037893 , -2.504234 , 43.042139 , -2.537954 
 Uraburu por Galdakao,Bizkaia,264 m ,219 m ,"2,1 Km ","10,43 % ",76  , 43.230297 , -2.832938 , 43.242483 , -2.82685 
 Urarte por Urarte,Álava,694 m ,86 m ,"1,6 Km ","5,38 % ",13  ,  ,  ,  ,  
 Urb. Aldea de las Cuevas por Benidoleig,Alicante,320 m ,230 m ,3 Km ,"7,67 % ",72  , 38.793697 , -0.024891 , 38.782859 , -0.01472 
 Urb. El Rafelet por Jávea,Alicante,140 m ,107 m ,"1,7 Km ","6,29 % ",29  , 38.776871 , 0.150762 , 38.760207 , 0.155954 
 Urb. Les Arenetes por Les Rotes,Alicante,159 m ,154 m ,"2,1 Km ","7,33 % ",33  , 38.827606 , 0.153165 , 38.818512 , 0.154796 
 Urb. Les Bassetes por Adsubia,Alicante,225 m ,155 m ,3 Km ,"5,17 % ",36  , 38.848198 , -0.139689 , 38.849267 , -0.16325 
 Urb. Les Foies-Font Nova por Simat,Valencia,545 m ,495 m ,"8,9 Km ","5,56 % ",96  , 39.043986 , -0.307746 , 39.019217 , -0.28234 
 Urb. San Bernardo por Alzira,Valencia,218 m ,168 m ,"2,6 Km ","6,46 % ",40  , 39.152461 , -0.398254 , 39.145172 , -0.383363 
 Urb. San Bernardo por Cº Xavegó,Valencia,218 m ,166 m ,"2,8 Km ","5,93 % ",33  , 39.158684 , -0.379586 , 39.145172 , -0.383363 
 Urb. Solana Park (Castell d'Aixa) por Jalón,Alicante,342 m ,159 m ,"2,3 Km ","6,91 % ",42  , 38.744545 , -0.008411 , 38.757865 , -0.003862 
 Urbasa por Alsasua,Navarra,927 m ,388 m ,16 Km ,"2,43 % ",71  , 42.884108 , -2.177353 , 42.800918 , -2.146497 
 Urbasa por Olazagutia,Navarra,927 m ,377 m ,16 Km ,"2,36 % ",66  , 42.875212 , -2.19615 , 42.800918 , -2.146497 
 Urbia por Sur,Navarra,433 m ,172 m ,"3,59 Km ","4,78 % ",26  , 43.239929 , -1.558735 , 43.257121 , -1.542814 
 Urbia por Zugarramurdi,Navarra,433 m ,349 m ,"5,8 Km ","6,01 % ",91  , 43.291148 , -1.505907 , 43.257121 , -1.542814 
 Urdaneta por Zarautz,Gipuzkoa,378 m ,365 m ,5 Km ,"7,3 % ",108  , 43.279697 , -2.174522 , 43.248584 , -2.196392 
 Urigoiti por Orozko,Bizkaia,446 m ,287 m ,"8,4 Km ","3,41 % ",50  , 43.107375 , -2.912085 , 43.088628 , -2.845609 
 Uriondo por Ugao-Miraballes,Bizkaia,322 m ,226 m ,"2,4 Km ","9,42 % ",85  , 43.16254 , -2.885156 , 43.173816 , -2.874089 
 Urkiaga por Zeanuri,Bizkaia,397 m ,232 m ,"3,9 Km ","5,95 % ",41  , 43.106999 , -2.756925 , 43.105652 , -2.767181 
" Urkiaga, Collado de por Aldudes (Francia)",Navarra,900 m ,513 m ,"12,39 Km ","4,13 % ",108  , 43.085824 , -1.426899 , 43.035986 , -1.470378 
 Urkiola por Mañaria,Bizkaia,713 m ,524 m ,"5,7 Km ","9,19 % ",153  , 43.135787 , -2.662103 , 43.100984 , -2.646182 
 Urkiola por Otxandio,Bizkaia,713 m ,125 m ,"3,4 Km ","3,68 % ",19  , 43.074781 , -2.662554 , 43.100984 , -2.646182 
 Urkizu por Tolosa,Gipuzkoa,519 m ,433 m ,"5,9 Km ","7,34 % ",96  , 43.124696 , -2.087910 , 43.134871 , -2.108154 
 Urkizu - Beruete por Jauntsarats,Navarra,770 m ,242 m ,6 Km ,"4,03 % ",36  , 43.000286 , -1.801737 , 43.013381 , -1.83481 
 Urkizu - Beruete por Aldatz,Navarra,770 m ,147 m ,"2,2 Km ","6,67 % ",30  , 43.007607 , -1.864378 , 43.013381 , -1.83481 
 Urkogoikoa por Ermua,Bizkaia,512 m ,324 m ,"3,17 Km ","10,22 % ",130  , 43.19249 , -2.503113 , 43.202924 , -2.499046 
 Urraki por Goiaz,Gipuzkoa,679 m ,181 m ,"3,2 Km ","5,65 % ",31  , 43.138088 , -2.161024 , 43.150464 , -2.189705 
 Urraki por Azpeitia,Gipuzkoa,679 m ,594 m ,"8,6 Km ","6,9 % ",126  , 43.175451 , -2.251860 , 43.150464 , -2.189705 
 Urrexola-Jesuri por Orozko (Bº Abierrota),Bizkaia,705 m ,488 m ,"5,1 Km ","9,57 % ",160  , 43.076905 , -2.923028 , 43.094661 , -2.956181 
 Urrutxua por Zugastieta,Bizkaia,352 m ,242 m ,"5,3 Km ","4,57 % ",33  ,  ,  ,  ,  
 Urruztimendi por Lezama,Bizkaia,334 m ,240 m ,"4,6 Km ","5,21 % ",65  , 43.273737 , -2.832541 , 43.300103 , -2.818937 
 Urruztimendi por Fika,Bizkaia,334 m ,202 m ,2 Km ,"10,1 % ",67  , 43.310128 , -2.809238 , 43.300103 , -2.818937 
 Ursi por San Cebrián de Mudá,Palencia,1241 m ,203 m ,"5,93 Km ","3,42 % ",30  , 42.892756 , -4.385219 , 42.903421 , -4.34711 
 Ursi por Barruelo de Santullán,Palencia,1241 m ,242 m ,"5,5 Km ","4,1 % ",38  , 42.894328 , -4.294796 , 42.903421 , -4.34711 
 Urtiaga por Sodupe,Bizkaia,342 m ,286 m ,2 Km ,"14,3 % ",147  , 43.201434 , -3.044994 , 43.194946 , -3.030413 
 Urueñas por Sepúlveda,Segovia,1126 m ,203 m ,6 Km ,"3,38 % ",28  , 41.300508 , -3.737841 , 41.3426 , -3.772001 
 Usategieta por Goizueta,Navarra,695 m ,559 m ,"14,8 Km ","3,6 % ",84  , 43.17276 , -1.864457 , 43.085713 , -1.880658 
 Usategieta por Leitza,Navarra,695 m ,223 m ,"4,59 Km ","4,84 % ",33  , 43.08011 , -1.915419 , 43.085713 , -1.880658 
 Usategieta por Ezkurra,Navarra,695 m ,490 m ,"16,39 Km ","2,99 % ",68  , 43.126171 , -1.742792 , 43.085713 , -1.880658 
" Used, Puerto de por Used",Zaragoza,1208 m ,161 m ,"5,41 Km ","2,98 % ",22  , 41.056499 , -1.561435 , 41.099183 , -1.552436 
" Used, Puerto de por Murero",Zaragoza,1208 m ,507 m ,"12,25 Km ","3,83 % ",75  , 41.157173 , -1.484004 , 41.099183 , -1.552436 
 Usetxi por Leranotz,Navarra,760 m ,235 m ,"4,4 Km ","5,5 % ",53  , 42.928975 , -1.505649 , 42.94949 , -1.539638 
 Usi por Carretera de Lizaso,Navarra,621 m ,129 m ,"3,1 Km ","4,16 % ",19  , 42.891385 , -1.691471 , 42.912736 , -1.680245 
 Usurbe por Beasain,Gipuzkoa,704 m ,539 m ,"5,9 Km ","9,1 % ",180  , 43.047064 , -2.1963 , 43.065862 , -2.203940 
" Vacar, El por Río Guadalbarbo (Norte)",Córdoba,624 m ,324 m ,"5,02 Km ","6,5 % ",60  ,  ,  ,  ,  
" Vaga, La - Coto Frades por Pontenova, A",Lugo,950 m ,850 m ,"20,73 Km ",4 % ,155  , 43.347505 , -7.191761 , 43.299488 , -7.088034 
 Valberzoso por Mata de Hoz,Palencia,1228 m ,225 m ,"5,7 Km ","3,95 % ",35  , 42.929195 , -4.226654 , 42.886612 , -4.245801 
" Valcabado-Covalagua, Subida a por Pomar de Valdivia",Palencia,1220 m ,275 m ,"8,23 Km ","3,34 % ",50  , 42.773637 , -4.166093 , 42.781575 , -4.102664 
 Valdecorrales por Alesanco,La Rioja,685 m ,115 m ,"2,6 Km ","4,4 % ",16  , 42.431702 , -2.829287 , 42.448709 , -2.830617 
 Valdecuencia-Toril por San Blas,Teruel,1503 m ,573 m ,38 Km ,"1,5 % ",114  ,  ,  ,  ,  
 Valdefuentes - La de Cogeces por Quintanilla de Onésimo,Valladolid,881 m ,151 m ,3 Km ,"5,03 % ",22  , 41.624884 , -4.365485 , 41.601783 , -4.360893 
 Valdehuesa por LE-331,León,1181 m ,156 m ,"2,07 Km ","7,5 % ",50  , 42.919616 , -5.303006 , 42.928651 , -5.323434 
 Valdelavía por Tornadizos-Las Pilas,Ávila,1448 m ,365 m ,"14,19 Km ","2,56 % ",53  , 40.640182 , -4.659534 , 40.620315 , -4.509895 
 Valdelavía por La Cañada,Ávila,1448 m ,97 m ,"4,59 Km ","2,1 % ",19  , 40.594693 , -4.496349 , 40.620315 , -4.509895 
 Valdelavilla por Magaña,Soria,1340 m ,402 m ,"11,8 Km ","3,41 % ",54  , 41.899156 , -2.157018 , 41.969132 , -2.214285 
 Valdelavilla por San Pedro Manrique,Soria,1340 m ,270 m ,"6,5 Km ","4,15 % ",36  , 42.02901 , -2.231323 , 41.969132 , -2.214285 
 Valdelinares por Rubielos de Mora,Teruel,1828 m ,888 m ,"38,2 Km ","2,31 % ",235  ,  ,  ,  ,  
" Valdelinares, Estación de por Alcalá de la Selva",Teruel,1984 m ,590 m ,"9,1 Km ","6,48 % ",120  ,  ,  ,  ,  
" Valdelinares, Estación de por Rubielos de Mora",Teruel,1984 m ,1035 m ,"43,2 Km ","2,4 % ",254  ,  ,  ,  ,  
" Valdemadera, Pico de por Codos",Zaragoza,1275 m ,525 m ,"8,5 Km ","6,18 % ",128  , 41.295214 , -1.375664 , 41.330183 , -1.344928 
" Valdemadera, Pico de por Cariñena",Zaragoza,1275 m ,685 m ,"14,37 Km ","4,77 % ",158  , 41.340696  , -1.224998 , 41.330183 , -1.344928 
 Valdepeñas de la Sierra por CM123-río Jarama,Guadalajara,922 m ,169 m ,"3,7 Km ","4,57 % ",34  , 40.885989 , -3.367227 , 40.908696 , -3.387138 
 Valdeprado por Corbon del Sil,León,1341 m ,570 m ,"14,18 Km ","4,02 % ",84  , 42.825168 , -6.502898 , 42.925085 , -6.519570 
 Valderejo por San Zadornil,Álava,930 m ,315 m ,7 Km ,"4,5 % ",47  , 42.851244 , -3.139969 , 42.877117 , -3.226422 
" Valdeteja, Collada de por Le-321",León,1380 m ,261 m ,"6,58 Km ",4 % ,38  , 42.927873 , -5.406153 , 42.946151 , -5.465827 
" Valdeteja, Collada de por Valverdín",León,1382 m ,254 m ,"8,4 Km ","3,02 % ",37  ,  ,  ,  ,  
 Valdezcaray por Ezcaray,La Rioja,1570 m ,713 m ,"14,2 Km ","5,02 % ",129  , 42.30607 , -3.020811 , 42.255935 , -2.975278 
 Valdorria por Nocedo,León,1348 m ,288 m ,"2,46 Km ","11,7 % ",116  , 42.893101 , -5.400316 , 42.890696 , -5.416570 
 Valero por Valero,Salamanca,928 m ,345 m ,6 Km ,"5,75 % ",56  , 40.535252 , -5.943736 , 40.537715 , -5.921355 
 Valfermoso por Valle de Tajuña,Guadalajara,962 m ,227 m ,"4,1 Km ","5,5 % ",35  , 40.61879 , -2.97281 , 40.61835 , -2.953906 
 Vallanca (El Cabezo) por Ademuz,Valencia,1350 m ,630 m ,"15,5 Km ","4,06 % ",98  , 40.058727 , -1.286602 , 40.09265 , -1.400156 
 Vallanca (El Cabezo) por Los Santos-N420,Valencia,1350 m ,590 m ,"14,4 Km ","4,1 % ",99  , 40.1074 , -1.291475 , 40.09265 , -1.400156 
 Valle de Lago por Pola de Somiedo,Asturias,1206 m ,499 m ,"8,2 Km ","6,09 % ",137  ,  ,  ,  ,  
 Valle de Tabladillo por río Duratón,Segovia,1082 m ,235 m ,"8,3 Km ","2,83 % ",34  , 41.355487 , -3.890791 , 41.367083 , -3.80084 
 Valle del Sol por Pineda de la Sierra,Burgos,1470 m ,270 m ,"3,59 Km ","7,5 % ",60  , 42.209178 , -3.288152 , 42.195444 , -3.304417 
 Vallejo de la Sal por Puente de Reillo,Cuenca,1082 m ,104 m ,2 Km ,"5,2 % ",16  , 39.95961 , -1.89492 , 39.94175 , -1.89479 
 Vallençana por Montcada,Barcelona,256 m ,215 m ,"3,76 Km ","5,69 % ",36  ,  ,  ,  ,  
 Vallenón-Campo Las Danzas por Ponferrada,León,1545 m ,1012 m ,"21,15 Km ","4,78 % ",219  , 42.538551 , -6.589556 , 42.441855 , -6.603028 
 Vallibona por Rossell,Castellón,703 m ,148 m ,"3,3 Km ","4,48 % ",27  , 40.599747 , 0.08523 , 40.59991 , 0.053215 
 Vallter 2000 por Setcases,Gerona,2144 m ,879 m ,"12,2 Km ","7,2 % ",194  , 42.377595 , 2.301818 , 42.425498 , 2.264495 
" Valltorta, La (Tirig) por Albocàsser",Castellón,510 m ,87 m ,"3,9 Km ","2,23 % ",15  , 40.4 , 0.049782 , 40.40219 , 0.084114 
" Valltorta, La (Tirig) por CV-10 - Mas de la Punta",Castellón,510 m ,290 m ,"8,7 Km ","3,33 % ",40  , 40.348605 , 0.127072 , 40.402124 , 0.084114 
" Valltorta, La (Tirig) por CV-10 - Mas de Rieres",Castellón,510 m ,270 m ,"8,5 Km ","3,18 % ",40  , 40.380028 , 0.144496 , 40.402124 , 0.084114 
" Valltorta, La (Tirig) por CV-10 - Mas de Calduch",Castellón,510 m ,252 m ,"8,5 Km ","2,96 % ",36  , 40.381369 , 0.138917 , 40.402157 , 0.084071 
 Valmadrid por Valmadrid,Zaragoza,688 m ,160 m ,"5,7 Km ","2,8 % ",22  , 41.443091 , -0.882867 , 41.398402 , -0.902857 
 Valmadrid por La Puebla de Albortón,Zaragoza,688 m ,213 m ,6 Km ,"3,5 % ",27  , 41.384019 , -0.85657 , 41.398402 , -0.902857 
